fk_financial_year,month,pk_porg,pk_acount,pension_type_desc,pk_account,amt_debit,town
202425,3,3462,10003361,Social Security,10003361,160.36,Warrnambool
202425,3,26680,10003633,NULL,10003633,45.72,Warrnambool
202425,3,3753,10003652,NULL,10003652,756.61,Warrnambool
202425,3,3793,10003692,Social Security,10003692,23.63,Warrnambool
202425,3,3793,10003692,Social Security,10003692,158.62,Warrnambool
202425,3,53212,10003695,Health Card,10003695,16.86,Warrnambool
202425,3,146543,10003696,Social Security,10003696,23.63,Warrnambool
202425,3,165094,10003700,Health Card,10003700,144.46,Warrnambool
202425,3,3804,10003703,Social Security,10003703,30.66,Warrnambool
202425,3,163197,10003437,Social Security,10003437,160.36,Dennington
202425,3,123909,10003439,Health Card,10003439,1430.7,Dennington
202425,3,33691,10003711,Health Card,10003711,158.62,Warrnambool
202425,3,33636,10003715,Social Security,10003715,45.28,Warrnambool
202425,3,3820,10003719,Social Security,10003719,158.62,Warrnambool
202425,3,5554,10003722,Social Security,10003722,23.63,Warrnambool
202425,3,151416,10003726,Social Security,10003726,23.63,Warrnambool
202425,3,147568,10003739,Social Security,10003739,0,Warrnambool
202425,3,123403,10003751,Social Security,10003751,24.15,Warrnambool
202425,3,123403,10003751,Social Security,10003751,117,Warrnambool
202425,3,9787,10003762,Health Card,10003762,19.39,Warrnambool
202425,3,73272,30119593,Social Security,30119593,0,Warrnambool
202425,3,119581,30065151,Social Security,30065151,8.43,Warrnambool
202425,3,132881,10003562,Health Card,10003562,19.39,Warrnambool
202425,3,33567,10003577,Health Card,10003577,10.36,Warrnambool
202425,3,148023,10003600,Social Security,10003600,24.41,Warrnambool
202425,3,148023,10003600,Social Security,10003600,163.84,Warrnambool
202425,3,154697,10003602,Social Security,10003602,163.84,Warrnambool
202425,3,3962,10003861,Social Security,10003861,150.13,Warrnambool
202425,3,97201,10003862,Social Security,10003862,88.59,Warrnambool
202425,3,85869,10003863,Social Security,10003863,24.15,Warrnambool
202425,3,85869,10003863,Social Security,10003863,162.1,Warrnambool
202425,3,146554,10003866,Health Card,10003866,24.15,Warrnambool
202425,3,146554,10003866,Health Card,10003866,25.12,Warrnambool
202425,3,146554,10003866,Health Card,10003866,162.1,Warrnambool
202425,3,3968,10003867,Social Security,10003867,0,Warrnambool
202425,3,33710,10003871,Health Card,10003871,162.1,Warrnambool
202425,3,123990,30105199,Health Card,30105199,14.69,Warrnambool
202425,3,26680,10003634,NULL,10003634,45.72,Warrnambool
202425,3,26680,10003634,NULL,10003634,134.47,Warrnambool
202425,3,110219,30075051,Social Security,30075051,0,Warrnambool
202425,3,123053,30068969,Health Card,30068969,21.45,Warrnambool
202425,3,45518,30065664,Social Security,30065664,22.76,Warrnambool
202425,3,3753,10003652,NULL,10003652,250.57,Warrnambool
202425,3,33615,10003673,Social Security,10003673,23.89,Warrnambool
202425,3,33615,10003673,Social Security,10003673,160.36,Warrnambool
202425,3,3793,10003692,Social Security,10003692,74.36,Warrnambool
202425,3,53212,10003695,Health Card,10003695,23.63,Warrnambool
202425,3,33725,10003895,Social Security,10003895,24.15,Warrnambool
202425,3,96412,10003897,Health Card,10003897,1086.93,Warrnambool
202425,3,4008,10003907,Social Security,10003907,35.47,Warrnambool
202425,3,158670,10003914,Social Security,10003914,0,Warrnambool
202425,3,4149,10003934,NULL,10003934,2163.25,Warrnambool
202425,3,4149,10003934,NULL,10003934,221.18,Warrnambool
202425,3,5404,10003950,NULL,10003950,195.91,Warrnambool
202425,3,5404,10003950,NULL,10003950,143.63,Warrnambool
202425,3,5404,10003951,NULL,10003951,37.57,Warrnambool
202425,3,38873,10003957,Health Card,10003957,94.39,Warrnambool
202425,3,53212,10003695,Health Card,10003695,153.87,Warrnambool
202425,3,146543,10003696,Social Security,10003696,149.66,Warrnambool
202425,3,165094,10003700,Health Card,10003700,23.63,Warrnambool
202425,3,3803,10003702,Social Security,10003702,61.45,Warrnambool
202425,3,3804,10003703,Social Security,10003703,23.63,Warrnambool
202425,3,33636,10003715,Social Security,10003715,158.62,Warrnambool
202425,3,3820,10003719,Social Security,10003719,23.63,Warrnambool
202425,3,3820,10003719,Social Security,10003719,35.71,Warrnambool
202425,3,4505,10003720,Health Card,10003720,123.43,Warrnambool
202425,3,4505,10003720,Health Card,10003720,158.62,Warrnambool
202425,3,5554,10003722,Social Security,10003722,147.13,Warrnambool
202425,3,151416,10003726,Social Security,10003726,50.48,Warrnambool
202425,3,9787,10003762,Health Card,10003762,23.89,Warrnambool
202425,3,95033,10003962,Social Security,10003962,23.89,Warrnambool
202425,3,95033,10003962,Social Security,10003962,185.26,Warrnambool
202425,3,33773,10003981,Health Card,10003981,23.63,Warrnambool
202425,3,33773,10003981,Health Card,10003981,15.17,Warrnambool
202425,3,33773,10003981,Health Card,10003981,152.19,Warrnambool
202425,3,4082,10003982,Social Security,10003982,0,Warrnambool
202425,3,11942,10003983,Social Security,10003983,32.34,Warrnambool
202425,3,11942,10003983,Social Security,10003983,158.62,Warrnambool
202425,3,4085,10003984,Social Security,10003984,23.63,Warrnambool
202425,3,31211,10003991,Social Security,10003991,23.63,Warrnambool
202425,3,31211,10003991,Social Security,10003991,21.07,Warrnambool
202425,3,31211,10003991,Social Security,10003991,158.09,Warrnambool
202425,3,155314,10004001,Social Security,10004001,48.11,Warrnambool
202425,3,97201,10003862,Social Security,10003862,162.1,Warrnambool
202425,3,3969,10003868,Social Security,10003868,104.09,Warrnambool
202425,3,3969,10003868,Social Security,10003868,162.1,Warrnambool
202425,3,33710,10003871,Health Card,10003871,24.15,Warrnambool
202425,3,139022,30108359,Health Card,30108359,109.69,Warrnambool
202425,3,124039,30114331,Health Card,30114331,325.51,Warrnambool
202425,3,4134,10004033,Social Security,10004033,6.74,Warrnambool
202425,3,4134,10004033,Social Security,10004033,152.78,Warrnambool
202425,3,28421,10004056,Health Card,10004056,23.63,Warrnambool
202425,3,28421,10004056,Health Card,10004056,186.96,Warrnambool
202425,3,4164,10004063,Social Security,10004063,158.62,Warrnambool
202425,3,98498,10004070,Social Security,10004070,23.63,Warrnambool
202425,3,98498,10004070,Social Security,10004070,64.03,Warrnambool
202425,3,92846,10004080,NULL,10004080,53.53,Warrnambool
202425,3,92846,10004080,NULL,10004080,139.05,Warrnambool
202425,3,33722,10003891,Social Security,10003891,0,Warrnambool
202425,3,33725,10003895,Social Security,10003895,26.8,Warrnambool
202425,3,4008,10003907,Social Security,10003907,160.36,Warrnambool
202425,3,113873,30119877,Social Security,30119877,56.61,Warrnambool
202425,3,4149,10003934,NULL,10003934,1355.71,Warrnambool
202425,3,4149,10003934,NULL,10003934,142.11,Warrnambool
202425,3,5404,10003951,NULL,10003951,805.68,Warrnambool
202425,3,32116,10004097,Social Security,10004097,110.51,Warrnambool
202425,3,4202,10004101,Health Card,10004101,48.54,Warrnambool
202425,3,4242,10004141,Social Security,10004141,45.59,Warrnambool
202425,3,33857,10004143,Social Security,10004143,25.36,Warrnambool
202425,3,47359,10004158,Health Card,10004158,23.89,Warrnambool
202425,3,47359,10004158,Health Card,10004158,37.16,Warrnambool
202425,3,47359,10004158,Health Card,10004158,160.36,Warrnambool
202425,3,125994,10003955,Social Security,10003955,160.36,Warrnambool
202425,3,26997,30001997,Social Security,30001997,7748.44,Warrnambool
202425,3,11942,10003983,Social Security,10003983,23.63,Warrnambool
202425,3,4085,10003984,Social Security,10003984,100.18,Warrnambool
202425,3,4085,10003984,Social Security,10003984,158.62,Warrnambool
202425,3,144932,30115994,Social Security,30115994,26.97,Warrnambool
202425,3,106594,30072663,Social Security,30072663,6.74,Warrnambool
202425,3,5958,10004211,NULL,10004211,58.2,Warrnambool
202425,3,33895,10004216,Social Security,10004216,0,Warrnambool
202425,3,131697,30089557,Health Card,30089557,41.64,Warrnambool
202425,3,26006,30001006,Social Security,30001006,0,Warrnambool
202425,3,118172,30114075,Social Security,30114075,0.41,Warrnambool
202425,3,146254,30093878,Social Security,30093878,0,Warrnambool
202425,3,153507,10004031,Social Security,10004031,89.85,Warrnambool
202425,3,28421,10004056,Health Card,10004056,150.83,Warrnambool
202425,3,4164,10004063,Social Security,10004063,23.63,Warrnambool
202425,3,98498,10004070,Social Security,10004070,158.62,Warrnambool
202425,3,150734,10004078,Health Card,10004078,158.62,Warrnambool
202425,3,92846,10004080,NULL,10004080,47.27,Warrnambool
202425,3,42451,10004081,Health Card,10004081,0.81,Warrnambool
202425,3,43000,10004093,Social Security,10004093,23.63,Warrnambool
202425,3,43000,10004093,Social Security,10004093,90.37,Warrnambool
202425,3,136954,30114765,Social Security,30114765,0,Warrnambool
202425,3,5958,10004357,NULL,10004357,47.79,Warrnambool
202425,3,4463,10004362,Social Security,10004362,23.89,Warrnambool
202425,3,4463,10004362,Social Security,10004362,160.36,Warrnambool
202425,3,43000,10004093,Social Security,10004093,158.62,Warrnambool
202425,3,32116,10004097,Social Security,10004097,158.62,Warrnambool
202425,3,33827,10004098,Social Security,10004098,0,Warrnambool
202425,3,4202,10004101,Health Card,10004101,158.62,Warrnambool
202425,3,4204,10004103,Social Security,10004103,11.59,Warrnambool
202425,3,92810,10004112,Health Card,10004112,0,Warrnambool
202425,3,113521,30111601,Veteran,30111601,7.02,Warrnambool
202425,3,4242,10004141,Social Security,10004141,160.36,Warrnambool
202425,3,33857,10004143,Social Security,10004143,23.89,Warrnambool
202425,3,33857,10004143,Social Security,10004143,160.36,Warrnambool
202425,3,166125,10004383,Social Security,10004383,157.06,Warrnambool
202425,3,41345,10004388,Health Card,10004388,0,Warrnambool
202425,3,4496,10004395,Veteran,10004395,0,Warrnambool
202425,3,7600,10004429,Health Card,10004429,23.89,Warrnambool
202425,3,7600,10004429,Health Card,10004429,19.39,Warrnambool
202425,3,4537,10004436,Social Security,10004436,23.89,Warrnambool
202425,3,4537,10004436,Social Security,10004436,84.06,Warrnambool
202425,3,4537,10004436,Social Security,10004436,160.36,Warrnambool
202425,3,4262,10004161,Health Card,10004161,23.89,Warrnambool
202425,3,4262,10004161,Health Card,10004161,17.7,Warrnambool
202425,3,53011,30049519,Social Security,30049519,0,Warrnambool
202425,3,51058,10004183,NULL,10004183,0,Warrnambool
202425,3,26177,10004192,Social Security,10004192,0,Warrnambool
202425,3,54795,10004195,Health Card,10004195,47.27,Warrnambool
202425,3,143067,30113152,Health Card,30113152,0,Warrnambool
202425,3,5958,10004210,NULL,10004210,47.79,Warrnambool
202425,3,98998,30082924,Social Security,30082924,4.81,Warrnambool
202425,3,46605,30007070,Social Security,30007070,18.54,Warrnambool
202425,3,35312,10004450,Social Security,10004450,22.23,Warrnambool
202425,3,35312,10004450,Social Security,10004450,158.61,Warrnambool
202425,3,47959,10004451,Health Card,10004451,12.64,Warrnambool
202425,3,147853,30116017,Health Card,30116017,0,Warrnambool
202425,3,163091,10004458,Social Security,10004458,144.6,Warrnambool
202425,3,2445,30113185,Health Card,30113185,39.48,Warrnambool
202425,3,116179,30091685,Social Security,30091685,73.8,Warrnambool
202425,3,35550,10004469,Veteran,10004469,23.63,Warrnambool
202425,3,35550,10004469,Veteran,10004469,9.27,Warrnambool
202425,3,35550,10004469,Veteran,10004469,146.29,Warrnambool
202425,3,6841,10004487,Social Security,10004487,23.63,Warrnambool
202425,3,4593,10004492,Veteran,10004492,18.54,Warrnambool
202425,3,4596,10004495,Social Security,10004495,47.01,Warrnambool
202425,3,4596,10004495,Social Security,10004495,357.43,Warrnambool
202425,3,4596,10004495,Social Security,10004495,315.49,Warrnambool
202425,3,90552,10004496,Social Security,10004496,322.54,Warrnambool
202425,3,7858,10004502,Social Security,10004502,214.08,Warrnambool
202425,3,4613,10004512,Social Security,10004512,147.97,Warrnambool
202425,3,36943,10004524,Health Card,10004524,23.63,Warrnambool
202425,3,51139,30012644,Social Security,30012644,3.37,Warrnambool
202425,3,136917,30099617,Social Security,30099617,119.67,Warrnambool
202425,3,102643,30096953,Social Security,30096953,414.07,Warrnambool
202425,3,55683,30041001,Social Security,30041001,52.72,Warrnambool
202425,3,25961,30040362,Social Security,30040362,0,Warrnambool
202425,3,148236,30097650,Social Security,30097650,44.24,Warrnambool
202425,3,141701,30108288,Social Security,30108288,0,Warrnambool
202425,3,33925,10004337,Veteran,10004337,36.14,Warrnambool
202425,3,1903,10004364,Social Security,10004364,23.89,Warrnambool
202425,3,1903,10004364,Social Security,10004364,160.36,Warrnambool
202425,3,50481,30109069,Health Card,30109069,40.93,Warrnambool
202425,3,100092,10004372,Social Security,10004372,50.49,Warrnambool
202425,3,4488,30082735,Social Security,30082735,62.74,Warrnambool
202425,3,127631,10004535,Health Card,10004535,37.4,Warrnambool
202425,3,34032,10004539,Social Security,10004539,23.63,Warrnambool
202425,3,34032,10004539,Social Security,10004539,84.69,Warrnambool
202425,3,34032,10004539,Social Security,10004539,158.62,Warrnambool
202425,3,122430,30086357,Social Security,30086357,59.35,Warrnambool
202425,3,154648,30103691,Health Card,30103691,161.44,Warrnambool
202425,3,4671,10004570,Social Security,10004570,283.78,Warrnambool
202425,3,34054,10004572,Social Security,10004572,23.63,Warrnambool
202425,3,34054,10004572,Social Security,10004572,194.71,Warrnambool
202425,3,157833,10004585,Health Card,10004585,39.56,Warrnambool
202425,3,157833,10004585,Health Card,10004585,155.13,Warrnambool
202425,3,26680,10004622,NULL,10004622,46.24,Warrnambool
202425,3,11952,10004636,NULL,10004636,193.82,Warrnambool
202425,3,108924,30106670,Social Security,30106670,84.39,Warrnambool
202425,3,102151,10004699,Social Security,10004699,0,Warrnambool
202425,3,126065,10004702,Social Security,10004702,0,Warrnambool
202425,3,119939,10004710,Social Security,10004710,151.81,Warrnambool
202425,3,25682,30000682,Social Security,30000682,10.11,Warrnambool
202425,3,139112,30092581,Social Security,30092581,0,Warrnambool
202425,3,4900,10004799,NULL,10004799,142.11,Warrnambool
202425,3,101540,10004811,Social Security,10004811,0,Warrnambool
202425,3,48339,10004818,Social Security,10004818,0,Warrnambool
202425,3,4922,10004821,Social Security,10004821,24.15,Warrnambool
202425,3,4922,10004821,Social Security,10004821,160.24,Warrnambool
202425,3,163791,10004822,Social Security,10004822,42.56,Warrnambool
202425,3,104842,30052038,Social Security,30052038,15.17,Warrnambool
202425,3,136351,30083115,Social Security,30083115,0,Warrnambool
202425,3,160447,30110069,Social Security,30110069,65.08,Warrnambool
202425,3,48769,30071365,Social Security,30071365,60.96,Warrnambool
202425,3,26899,30076822,Social Security,30076822,43.91,Warrnambool
202425,3,7600,10004429,Health Card,10004429,157.9,Warrnambool
202425,3,104816,30051957,Social Security,30051957,10.96,Warrnambool
202425,3,13227,30115081,Social Security,30115081,96.31,Warrnambool
202425,3,25842,30000842,Health Card,30000842,0,Warrnambool
202425,3,128639,10004922,Health Card,10004922,70.65,Warrnambool
202425,3,128639,10004922,Health Card,10004922,423.33,Warrnambool
202425,3,111226,30104495,Social Security,30104495,12.85,Warrnambool
202425,3,165788,30120839,Social Security,30120839,4.21,Warrnambool
202425,3,116139,10004443,Social Security,10004443,23.89,Warrnambool
202425,3,18298,10004445,Social Security,10004445,107.93,Warrnambool
202425,3,18298,10004445,Social Security,10004445,158.62,Warrnambool
202425,3,47959,10004451,Health Card,10004451,149.66,Warrnambool
202425,3,163977,10004455,Health Card,10004455,23.63,Warrnambool
202425,3,163977,10004455,Health Card,10004455,14.33,Warrnambool
202425,3,163977,10004455,Health Card,10004455,151.34,Warrnambool
202425,3,163091,10004458,Social Security,10004458,23.63,Warrnambool
202425,3,163091,10004458,Social Security,10004458,7.58,Warrnambool
202425,3,136165,30082973,Social Security,30082973,44.11,Warrnambool
202425,3,6841,10004487,Social Security,10004487,110.51,Warrnambool
202425,3,6841,10004487,Social Security,10004487,158.62,Warrnambool
202425,3,90552,10004496,Social Security,10004496,23.63,Warrnambool
